ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
1218,0.05,0.15,0.8,87.34,9.214,1,11
1185,0.05,0.2,0.35,87.36,6.75,1,8
1130,0.05,0.45,0.35,87.37,4.06,2,6
1143,0.05,0.45,0.75,87.38,6.506,2,8
1203,0.05,0.15,0.75,87.38,9.427,1,11
1189,0.05,0.2,0.4,87.39,3.576,1,5
1213,0.05,0.1,0.5,87.39,4.474,1,6
1208,0.05,0.15,0.35,87.39,9.058,1,11
1181,0.05,0.25,0.5,87.4,7.61,1,9
1152,0.05,0.3,0.25,87.41,2.213,2,4
1219,0.05,0.05,0.5,87.41,9.865,1,11
1168,0.05,0.4,0.6,87.42,9.045,2,11
1142,0.05,0.4,0.5,87.45,3.931,2,5
1133,0.05,0.45,0.35,87.47,6.678,2,8
1206,0.05,0.15,0.65,87.47,9.739,1,11
1143,0.05,0.4,0.3,87.48,6.038,1,8
1221,0.05,0.05,0.9,87.48,7.537,1,9
1203,0.05,0.05,0.55,87.48,8.982,1,10
1136,0.05,0.5,0.5,87.49,0.373,2,2
1194,0.05,0.25,1,87.49,9.754,1,11
1193,0.05,0.3,0.55,87.51,9.729,1,11
1194,0.05,0.3,0.95,87.52,9.853,1,11
1168,0.05,0.35,0.25,87.54,1.057,1,3
1115,0.05,0.5,0.55,87.56,5.984,2,7
1147,0.05,0.4,0.5,87.56,9.681,2,11
1184,0.05,0.05,0.15,87.59,0.464,1,2
1137,0.05,0.45,0.6,87.59,7.141,2,9
1173,0.05,0.2,0.3,87.61,7.831,1,9
1174,0.05,0.25,0.4,87.62,9.318,2,11
1179,0.05,0.2,0.3,87.63,6.698,1,8
1204,0.05,0.1,0.45,87.64,9.622,1,11
1175,0.05,0.35,1,87.65,9.035,2,11
1219,0.05,0.05,0.8,87.65,9.887,0.5,11
1129,0.05,0.4,0.25,87.66,4.301,2,6
1200,0.05,0.15,1,87.66,9.745,1,11
1188,0.05,0.35,0.65,87.67,9.868,1,11
1205,0.05,0.25,0.9,87.69,7.123,1,9
1192,0.05,0.3,0.9,87.69,9.689,1.5,11
1231,0.05,0.1,0.55,87.7,8.041,1,10
1132,0.05,0.5,0.65,87.72,0.726,4,2
1162,0.05,0.2,0.2,87.73,0.084,1,2
1158,0.05,0.5,0.3,87.75,0.547,4,2
1146,0.05,0.5,0.6,87.77,7.603,2,9
1162,0.05,0.35,0.6,87.77,9.175,2,11
1224,0.05,0.1,0.9,87.77,9.32,1,11
1179,0.05,0.45,0.9,87.79,5.799,2,7
1152,0.05,0.45,0.65,87.79,8.386,2,10
1161,0.05,0.4,1,87.79,9.183,2,11
1204,0.05,0.1,0.3,87.8,7.755,1,9
1167,0.05,0.4,0.5,87.8,7.801,2,9
1178,0.05,0.4,0.55,87.8,8.912,1,10
1212,0.05,0.15,0.85,87.8,9.064,1,11
1175,0.05,0.4,0.6,87.81,7.049,1,9
1193,0.05,0.2,0.8,87.82,8.954,1,10
1203,0.05,0.15,0.55,87.83,9.705,1,11
1144,0.05,0.45,0.45,87.84,7.233,3,9
1207,0.05,0.1,0.3,87.85,9.137,1,11
1233,0.05,0.1,0.85,87.85,9.425,1,11
1181,0.05,0.3,0.7,87.86,9.002,1.5,11
1136,0.05,0.45,0.3,87.87,1.651,2,3
1208,0.05,0.15,1,87.88,9.548,1,11
1126,0.05,0.45,0.3,87.92,2.268,2,4
1202,0.05,0.25,0.8,87.92,4.831,2,6
1143,0.05,0.35,0.4,87.93,7.088,1,9
1141,0.05,0.5,0.8,87.93,8.088,2,10
1149,0.05,0.45,0.45,87.94,5.945,2,7
1134,0.05,0.5,0.5,87.94,8.238,2,10
1195,0.05,0.15,0.65,87.94,9.81,1,11
1150,0.05,0.45,0.65,87.95,4.427,2,6
1187,0.05,0.3,0.85,87.96,7.157,2,9
1119,0.05,0.4,0.2,87.98,0.149,2,2
1152,0.05,0.4,0.6,87.98,4.851,2,6
1218,0.05,0.15,1,87.98,5.547,1,7
1130,0.05,0.45,0.5,87.98,8.089,2,10
1204,0.05,0.1,0.6,87.98,8.239,1,10
1141,0.05,0.45,0.4,87.99,2.934,2,4
1123,0.05,0.5,0.95,87.99,4.363,2,6
1183,0.05,0.4,0.95,87.99,9.595,2,11
1198,0.05,0.2,0.85,87.99,9.687,2,11
1165,0.05,0.45,0.4,88,8.772,1.5,10
1188,0.05,0.35,0.9,88,8.846,3,10
1226,0.05,0.05,0.85,88,9.935,1,11
1194,0.05,0.2,0.75,88.01,9.347,1,11
1169,0.05,0.4,0.4,88.02,6.914,1,8
1215,0.05,0.1,0.7,88.02,8.551,1,10
1163,0.05,0.3,0.3,88.04,4.025,1,6
1162,0.05,0.4,0.85,88.04,6.085,2,8
1186,0.05,0.3,1,88.06,9.587,1,11
1171,0.05,0.4,0.55,88.08,8.952,2,10
1146,0.05,0.45,0.25,88.1,1.601,2,3
1204,0.05,0.25,0.8,88.1,7.446,2,9
1209,0.05,0.15,0.4,88.11,8.512,1,10
1181,0.05,0.4,1,88.11,9.418,2,11
1200,0.05,0.2,0.75,88.11,9.853,1,11
1123,0.05,0.5,0.85,88.13,6.275,3,8
1160,0.05,0.35,0.25,88.14,0.455,2,2
1159,0.05,0.4,0.95,88.15,4.289,2,6
1206,0.05,0.05,0.25,88.15,8.439,1,10
1154,0.05,0.35,0.5,88.17,8.168,2,10
1194,0.05,0.25,0.6,88.17,8.211,1,10
1198,0.05,0.3,0.7,88.17,8.825,1,10
1204,0.05,0.2,0.6,88.18,9.251,1,11
1161,0.05,0.45,0.45,88.19,3.301,2,5
1166,0.05,0.45,0.75,88.19,8.399,2,10
1189,0.05,0.25,0.85,88.2,8.599,1,10
1232,0.05,0.05,0.7,88.21,8.316,1,10
1189,0.05,0.2,0.75,88.21,8.518,1,10
1155,0.05,0.45,0.65,88.22,7.495,2,9
1189,0.05,0.25,0.4,88.22,8.784,1,10
1185,0.05,0.35,0.9,88.23,7.527,1,9
1217,0.05,0.15,0.5,88.23,8.106,1,10
1221,0.05,0.05,0.4,88.24,7.331,1,9
1155,0.05,0.45,0.85,88.24,9.643,1,11
1192,0.05,0.5,0.35,88.25,5.06,6,7
1204,0.05,0.05,0.3,88.26,9.517,1,11
1175,0.05,0.25,0.3,88.27,7.839,1,9
1166,0.05,0.4,1,88.28,8.818,2,10
1138,0.05,0.55,0.55,88.28,9.966,3,11
1209,0.05,0.1,0.4,88.29,7.73,1,9
1228,0.05,0.05,0.4,88.3,9.402,1,11
1165,0.05,0.4,0.7,88.31,6.096,2,8
1194,0.05,0.3,0.35,88.31,9.106,1,11
1164,0.05,0.45,0.4,88.33,1.461,2,3
1186,0.05,0.35,0.95,88.34,4.444,1,6
1170,0.05,0.5,0.6,88.34,9.296,2.5,11
1123,0.05,0.5,0.3,88.37,1.107,1.5,3
1203,0.05,0.2,0.55,88.37,6.088,1,8
1221,0.05,0.2,0.55,88.37,9.328,1,11
1199,0.05,0.25,0.5,88.38,9.754,1,11
1148,0.05,0.45,0.9,88.4,7.67,2,9
1147,0.05,0.45,0.8,88.41,5.046,3,7
1209,0.05,0.2,1,88.41,7.918,1,9
1127,0.05,0.4,0.3,88.42,4.571,2,6
1172,0.05,0.4,0.55,88.44,7.382,2,9
1191,0.05,0.1,0.25,88.45,7.316,1,9
1118,0.05,0.5,0.65,88.46,0.582,2,2
1175,0.05,0.4,0.95,88.46,9.283,1,11
1158,0.05,0.5,0.8,88.48,6.58,2,8
1178,0.05,0.45,0.95,88.5,6.309,1,8
1200,0.05,0.25,0.65,88.51,9.83,1,11
1177,0.05,0.05,0.15,88.53,0.556,2,2
1241,0.05,0.05,0.5,88.53,9.066,1,11
1195,0.05,0.3,0.65,88.54,9.508,1,11
1199,0.05,0.25,0.5,88.55,9.759,1,11
1200,0.05,0.3,0.5,88.56,6.96,2,8
1228,0.05,0.2,0.8,88.56,9.613,1,11
1168,0.05,0.35,0.3,88.57,1.819,1,3
1154,0.05,0.5,0.6,88.57,3.21,2.5,5
1209,0.05,0.15,0.8,88.58,9.9,1,11
1193,0.05,0.3,0.5,88.59,7.265,1,9
1206,0.05,0.25,1,88.59,8.575,1.5,10
1176,0.05,0.45,0.5,88.6,9.836,2,11
1211,0.05,0.05,0.65,88.61,9.391,1,11
1191,0.05,0.25,0.9,88.62,6.472,1,8
1225,0.05,0.15,0.35,88.62,9.905,1,11
1228,0.05,0.05,0.3,88.64,4.055,1,6
1150,0.05,0.5,0.4,88.64,6.989,2,8
1145,0.05,0.5,0.45,88.65,6.358,1,8
1198,0.05,0.3,1,88.65,9.843,2,11
1192,0.05,0.3,0.45,88.67,4.501,1,6
1230,0.05,0.1,0.7,88.67,7.704,1,9
1167,0.05,0.4,0.55,88.68,4.646,2,6
1223,0.05,0.1,0.95,88.68,8.598,1,10
1226,0.05,0.05,0.95,88.69,8.005,1,10
1152,0.05,0.5,0.85,88.69,8.982,2,10
1230,0.05,0.1,0.8,88.69,9.533,1,11
1239,0.05,0.05,0.45,88.69,9.767,1,11
1215,0.05,0.2,0.4,88.71,5.205,2,7
1130,0.05,0.5,0.5,88.71,7.15,3,9
1168,0.05,0.45,0.85,88.71,7.837,1.5,9
1235,0.05,0.1,0.9,88.71,9.691,1,11
1222,0.05,0.2,0.75,88.72,8.474,1,10
1216,0.05,0.2,0.5,88.73,9.662,1,11
1214,0.05,0.2,1,88.75,9.786,1,11
1220,0.05,0.1,0.45,88.78,8.284,1,10
1193,0.05,0.35,0.45,88.79,8.393,2,10
1170,0.05,0.5,0.4,88.8,2.635,4,4
1148,0.05,0.4,0.25,88.82,1.574,1.5,3
1154,0.05,0.45,0.45,88.83,6.135,2,8
1225,0.05,0.2,0.5,88.83,7.064,1,9
1199,0.05,0.3,0.4,88.84,6.563,1,8
1206,0.05,0.1,0.4,88.85,9.39,1,11
1168,0.05,0.4,0.8,88.86,7.476,2,9
1210,0.05,0.3,0.65,88.87,8.578,1,10
1167,0.05,0.4,0.4,88.87,9.153,2,11
1214,0.05,0.1,1,88.88,8.43,1,10
1234,0.05,0.15,0.4,88.89,8.256,1,10
1156,0.05,0.5,0.9,88.89,8.618,1.5,10
1243,0.05,0.1,0.95,88.89,8.664,1,10
1169,0.05,0.55,0.7,88.91,3.149,9,5
1212,0.05,0.25,0.45,88.91,9.17,1,11
1200,0.05,0.1,0.2,88.92,1.263,1,3
1203,0.05,0.25,0.9,88.92,8.853,1,10
1225,0.05,0.05,0.9,88.94,9.404,1,11
1244,0.05,0.1,0.95,88.95,8.357,1,10
1210,0.05,0.1,0.25,88.96,3.81,1,5
1221,0.05,0.3,0.8,88.96,9.901,2,11
1184,0.05,0.3,0.85,88.97,9.933,2,11
1194,0.05,0.25,0.7,88.98,8.582,1,10
1156,0.05,0.45,0.85,88.98,9.212,1,11
1158,0.05,0.4,0.3,88.99,0.246,1.5,2
1168,0.05,0.45,0.45,88.99,7.347,2,9
1163,0.05,0.55,0.5,89.01,7.925,3,9
1206,0.05,0.25,0.45,89.02,7.398,1,9
1148,0.05,0.5,1,89.02,8.492,2,10
1177,0.05,0.25,0.25,89.04,1.701,2,3
1205,0.05,0.05,0.3,89.04,8.512,1,10
1198,0.05,0.3,0.5,89.06,6.112,1,8
1235,0.05,0.1,0.65,89.08,7.718,1,9
1190,0.05,0.45,0.9,89.09,7.764,3,9
1198,0.05,0.3,0.7,89.1,7.578,1,9
1191,0.05,0.35,0.9,89.11,9.019,1,11
1180,0.05,0.1,0.2,89.13,2.1,1,4
1188,0.05,0.15,0.25,89.14,9.587,1,11
1233,0.05,0.1,0.9,89.14,9.592,1,11
1165,0.05,0.5,0.55,89.17,4.892,1,6
1220,0.05,0.05,0.4,89.17,6.143,1,8
1230,0.05,0.1,0.45,89.17,8.139,1,10
1193,0.05,0.3,0.4,89.18,9.423,1,11
1195,0.05,0.35,0.95,89.18,9.508,2,11
1165,0.05,0.4,0.45,89.21,8.255,1.5,10
1163,0.05,0.5,0.45,89.21,9.309,2,11
1211,0.05,0.15,0.55,89.22,9.676,1,11
1182,0.05,0.4,0.25,89.23,0.235,2,2
1162,0.05,0.45,0.5,89.23,8.943,2,10
1197,0.05,0.3,0.75,89.25,9.064,1,11
1195,0.05,0.3,0.65,89.27,7.454,1,9
1202,0.05,0.3,0.95,89.27,9.723,1,11
1176,0.05,0.45,0.9,89.28,5.034,1,7
1189,0.05,0.35,0.7,89.29,9.991,2,11
1207,0.05,0.3,0.9,89.31,8.212,1.5,10
1197,0.05,0.25,0.5,89.31,9.646,1,11
1214,0.05,0.25,1,89.32,8.392,1,10
1167,0.05,0.5,0.95,89.33,8.679,1,10
1166,0.05,0.35,0.2,89.34,1.639,2,3
1210,0.05,0.35,0.5,89.34,7.998,2,9
1220,0.05,0.1,0.3,89.35,9.659,1,11
1160,0.05,0.45,0.4,89.37,0.089,2,2
1163,0.05,0.5,0.95,89.37,5.947,3,7
1226,0.05,0.2,0.3,89.37,6.662,1,8
1186,0.05,0.5,0.65,89.38,7.935,2,9
1210,0.05,0.25,0.45,89.38,8.637,1,10
1176,0.05,0.45,0.25,89.39,1.801,2,3
1218,0.05,0.3,0.6,89.4,9.038,1,11
1156,0.05,0.45,0.3,89.42,2.434,2.5,4
1145,0.05,0.5,0.8,89.44,7.653,2,9
1216,0.05,0.25,1,89.45,6.581,1,8
1203,0.05,0.35,0.95,89.47,9.021,1,11
1227,0.05,0.05,0.6,89.48,6.57,0,8
1242,0.05,0.1,0.5,89.5,7.916,1,9
1178,0.05,0.45,0.85,89.5,8.383,2,10
1185,0.05,0.25,0.35,89.53,6.962,1,8
1160,0.05,0.3,0.2,89.54,0.016,1.5,2
1241,0.05,0.15,0.5,89.55,8.356,1,10
1192,0.05,0.4,0.85,89.57,8.413,2,10
1181,0.05,0.4,0.45,89.58,7.156,2,9
1196,0.05,0.4,0.85,89.58,9.452,1,11
1198,0.05,0.3,0.35,89.58,9.893,2,11
1188,0.05,0.45,0.7,89.6,7.92,2,9
1187,0.05,0.4,0.95,89.6,9.745,2,11
1221,0.05,0.2,0.6,89.63,9.332,1,11
1203,0.05,0.4,0.45,89.63,9.891,1,11
1204,0.05,0.35,0.9,89.64,9.275,1,11
1184,0.05,0.4,0.6,89.65,9.166,1.5,11
1246,0.05,0.05,0.85,89.66,9.803,1,11
1231,0.05,0.2,0.5,89.67,7.147,1,9
1209,0.05,0.15,0.2,89.68,0.139,1,2
1165,0.05,0.5,1,89.68,2.954,2,4
1238,0.05,0.1,0.55,89.69,8.795,1,10
1208,0.05,0.3,0.55,89.69,9.374,1,11
1256,0.05,0.05,1,89.69,9.995,1,11
1230,0.05,0.25,0.95,89.71,8.946,1,10
1228,0.05,0.15,0.85,89.72,6.809,1,8
1175,0.05,0.45,0.3,89.73,0.593,2,2
1192,0.05,0.4,0.95,89.74,3.349,1,5
1203,0.05,0.35,0.55,89.74,7.874,1,9
1202,0.05,0.2,0.65,89.74,9.058,1,11
1233,0.05,0.05,0.45,89.76,8.624,1,10
1218,0.05,0.2,0.4,89.77,8.048,1,10
1257,0.05,0.05,0.85,89.79,9.345,1,11
1227,0.05,0.1,0.3,89.79,9.529,1,11
1142,0.05,0.45,0.3,89.8,1.14,2,3
1255,0.05,0.05,1,89.8,8.853,1,10
1243,0.05,0.15,0.75,89.8,9.345,1,11
1196,0.05,0.4,0.95,89.81,5.641,1,7
1202,0.05,0.3,0.45,89.81,7.473,2,9
1211,0.05,0.3,1,89.81,9.714,1,11
1181,0.05,0.35,0.25,89.82,0.88,2,2
1214,0.05,0.15,0.25,89.83,3.996,1,5
1225,0.05,0.2,0.8,89.84,9.411,1,11
1184,0.05,0.5,0.5,89.85,7.902,3,9
1172,0.05,0.45,1,89.88,5.463,2,7
1190,0.05,0.45,0.95,89.89,6.361,1,8
1199,0.05,0.35,0.75,89.91,8.206,1,10
1160,0.05,0.45,0.45,89.92,9.665,2,11
1201,0.05,0.35,0.7,89.93,3.741,2,5
1195,0.05,0.35,0.6,89.95,6.603,1.5,8
1225,0.05,0.25,0.55,89.96,7.657,1,9
1199,0.05,0.35,0.55,89.99,9.02,1,11
1193,0.05,0.45,0.85,89.99,9.82,2,11
1248,0.05,0.05,0.85,90,9.625,1,11
1166,0.05,0.55,0.95,90.02,4.558,3,6
1244,0.05,0.15,0.75,90.04,8.678,1,10
1242,0.05,0.1,0.75,90.04,9.218,1,11
1237,0.05,0.05,1,90.05,9.497,1,11
1177,0.05,0.4,0.6,90.06,5.995,1,7
1158,0.05,0.5,1,90.06,9.784,2,11
1234,0.05,0.25,0.4,90.07,5.361,1,7
1186,0.05,0.35,0.85,90.07,9.383,1,11
1236,0.05,0.05,0.35,90.08,8.195,1,10
1220,0.05,0.25,0.5,90.09,8.794,1,10
1205,0.05,0.05,0.2,90.1,2.279,1,4
1161,0.05,0.5,0.8,90.1,7.986,3,9
1198,0.05,0.4,0.35,90.11,7.439,2,9
1183,0.05,0.35,0.45,90.11,7.76,2,9
1270,0.05,0.05,0.7,90.11,9.63,1,11
1197,0.05,0.05,0.15,90.13,6.483,1,8
1202,0.05,0.35,1,90.14,7.327,2,9
1240,0.05,0.2,0.45,90.14,8.143,1,10
1209,0.05,0.3,0.5,90.14,9.272,2,11
1197,0.05,0.4,1,90.14,9.523,2,11
1256,0.05,0.1,0.55,90.14,9.827,1,11
1231,0.05,0.05,0.25,90.15,9.794,1,11
1246,0.05,0.15,0.8,90.2,8.082,1,10
1223,0.05,0.25,0.7,90.2,8.63,1,10
1196,0.05,0.45,0.6,90.21,7.041,2,9
1187,0.05,0.35,0.9,90.24,8.236,2,10
1209,0.05,0.3,0.45,90.24,9.127,2,11
1240,0.05,0.2,1,90.24,9.15,1,11
1161,0.05,0.5,0.75,90.25,9.475,2,11
1175,0.05,0.4,0.25,90.26,1.32,2,3
1164,0.05,0.45,0.5,90.26,5.289,2,7
1262,0.05,0.05,0.7,90.26,8.205,1,10
1220,0.05,0.15,0.55,90.26,9.392,1,11
1229,0.05,0.25,0.55,90.27,8.812,1.5,10
1225,0.05,0.2,0.3,90.27,9.429,1,11
1244,0.05,0.1,0.7,90.28,7.089,1,9
1262,0.05,0.05,0.75,90.28,8.389,1,10
1229,0.05,0.25,0.4,90.29,7.004,1,9
1252,0.05,0.05,0.8,90.29,8.918,1,10
1184,0.05,0.4,0.9,90.3,9.016,2,11
1163,0.05,0.5,0.55,90.31,4.495,1,6
1222,0.05,0.35,0.85,90.31,9.415,2,11
1201,0.05,0.4,0.45,90.31,9.925,1,11
1209,0.05,0.1,0.15,90.32,0.459,2,2
1256,0.05,0.05,0.95,90.32,8.143,1,10
1253,0.05,0.05,0.6,90.35,9.722,1,11
1246,0.05,0.15,0.6,90.36,9.476,1,11
1206,0.05,0.1,0.15,90.37,0.055,1,2
1271,0.05,0.05,0.7,90.37,8.64,1,10
1256,0.05,0.05,0.6,90.37,9.504,1,11
1177,0.05,0.5,0.95,90.38,8.314,2,10
1228,0.05,0.35,0.8,90.38,8.67,2,10
1243,0.05,0.1,0.45,90.39,9.396,1,11
1213,0.05,0.25,0.6,90.4,7.738,1,9
1216,0.05,0.3,0.75,90.4,9.092,1,11
1174,0.05,0.4,1,90.4,9.813,2,11
1228,0.05,0.15,0.25,90.41,3.206,1,5
1173,0.05,0.5,0.75,90.41,6.575,3,8
1244,0.05,0.25,0.95,90.42,9.541,1,11
1154,0.05,0.5,0.95,90.43,6.57,2,8
1179,0.05,0.45,0.7,90.43,9.372,1.5,11
1182,0.05,0.4,0.25,90.44,1.188,2,3
1218,0.05,0.35,0.75,90.44,7.13,1,9
1217,0.05,0.35,0.5,90.44,7.395,2,9
1213,0.05,0.4,0.5,90.46,6.513,2,8
1172,0.05,0.5,0.45,90.46,9.308,2,11
1224,0.05,0.35,0.8,90.47,5.011,1,7
1230,0.05,0.1,0.25,90.47,9.454,1,11
1206,0.05,0.05,0.15,90.49,0.37,1,2
1225,0.05,0.05,0.15,90.49,4.611,1,6
1246,0.05,0.15,0.9,90.49,8.022,1,10
1259,0.05,0.15,0.85,90.49,9.72,1,11
1191,0.05,0.45,0.95,90.52,5.337,2,7
1220,0.05,0.2,0.85,90.52,9.347,1,11
1247,0.05,0.1,0.8,90.52,9.989,1,11
1232,0.05,0.2,1,90.54,8.419,1,10
1253,0.05,0.05,0.65,90.57,8.301,1,10
1203,0.05,0.35,0.75,90.58,9.708,1,11
1236,0.05,0.25,0.9,90.61,8.371,1,10
1169,0.05,0.5,0.7,90.62,7.581,3,9
1212,0.05,0.35,0.5,90.63,8.438,1.5,10
1253,0.05,0.2,0.95,90.64,9.77,1,11
1273,0.05,0.05,0.5,90.65,7.97,1,9
1200,0.05,0.3,0.25,90.7,0.583,2,2
1207,0.05,0.3,0.4,90.7,7.711,2,9
1215,0.05,0.2,0.2,90.73,0.085,1,2
1171,0.05,0.4,0.3,90.78,3.917,2,5
1232,0.05,0.25,1,90.78,9.633,1,11
1217,0.05,0.3,0.7,90.78,9.901,1,11
1264,0.05,0.1,0.85,90.79,9.02,1,11
1243,0.05,0.2,0.6,90.81,8.271,1,10
1239,0.05,0.25,0.95,90.82,7.011,1,9
1226,0.05,0.2,0.25,90.83,5.292,1,7
1168,0.05,0.5,0.7,90.84,8.216,2,10
1234,0.05,0.25,1,90.84,9.137,1,11
1229,0.05,0.2,0.75,90.85,9.972,1,11
1257,0.05,0.05,0.6,90.86,9.972,1,11
1255,0.05,0.1,0.35,90.87,9.574,1,11
1172,0.05,0.5,0.95,90.88,3.913,3,5
1201,0.05,0.5,0.55,90.91,3.649,4.5,5
1186,0.05,0.5,0.6,90.91,4.447,2.5,6
1240,0.05,0.15,0.8,90.91,7.586,1,9
1188,0.05,0.35,0.4,90.91,8.287,1,10
1261,0.05,0.1,0.6,90.91,8.303,1,10
1196,0.05,0.4,0.6,90.92,9.56,2,11
1200,0.05,0.4,0.95,90.93,4.559,1,6
1166,0.05,0.5,0.65,90.99,5.995,2,7
1237,0.05,0.2,0.8,90.99,7.764,1,9
1207,0.05,0.3,0.35,91,8.087,1,10
1266,0.05,0.05,0.75,91,9.396,1,11
1200,0.05,0.45,0.75,91.01,6.493,2,8
1219,0.05,0.35,0.35,91.01,6.9,1,8
1205,0.05,0.15,0.15,91.07,0.575,2,2
1225,0.05,0.35,0.5,91.07,8.025,1,10
1253,0.05,0.25,0.65,91.1,9.833,1,11
1193,0.05,0.35,0.25,91.12,0.634,2,2
1207,0.05,0.45,0.7,91.12,3.436,2,5
1205,0.05,0.3,0.35,91.12,8.115,1,10
1168,0.05,0.45,0.6,91.14,7.631,2,9
1232,0.05,0.1,0.2,91.15,0.715,1,2
1247,0.05,0.2,0.9,91.15,8.619,1,10
1219,0.05,0.3,0.9,91.15,8.868,1,10
1234,0.05,0.25,0.9,91.15,9.809,1,11
1204,0.05,0.05,0.15,91.16,3.366,2,5
1233,0.05,0.35,0.85,91.16,8.063,1,10
1174,0.05,0.5,0.3,91.17,1.107,2,3
1251,0.05,0.15,0.45,91.17,4.619,1,6
1202,0.05,0.35,0.9,91.18,7.577,1,9
1181,0.05,0.5,0.9,91.18,9.912,2,11
1232,0.05,0.25,0.7,91.2,8.423,2,10
1216,0.05,0.3,0.3,91.21,4.254,2,6
1235,0.05,0.2,0.3,91.21,7.066,1,9
1252,0.05,0.05,0.35,91.21,8.237,1,10
1248,0.05,0.15,0.7,91.21,8.638,1,10
1269,0.05,0.1,0.65,91.21,9.726,1,11
1252,0.05,0.15,0.35,91.21,9.778,2,11
1178,0.05,0.5,1,91.23,1.347,2,3
1221,0.05,0.3,0.45,91.23,9.753,1,11
1246,0.05,0.1,0.3,91.24,5.127,1,7
1220,0.05,0.4,0.6,91.24,7.216,2,9
1262,0.05,0.1,0.8,91.24,7.474,1,9
1183,0.05,0.45,0.45,91.24,8.078,2,10
1236,0.05,0.2,0.6,91.26,9.01,1,11
1242,0.05,0.15,1,91.29,7.001,1,9
1206,0.05,0.4,0.6,91.29,9.591,2,11
1199,0.05,0.35,0.25,91.3,2.466,1,4
1220,0.05,0.35,0.8,91.3,9.256,1,11
1215,0.05,0.35,0.85,91.33,8.659,1,10
1198,0.05,0.45,0.45,91.33,9.945,3,11
1199,0.05,0.45,0.55,91.34,7.154,1,9
1232,0.05,0.3,0.85,91.35,7.519,1,9
1227,0.05,0.25,0.85,91.35,7.558,1,9
1186,0.05,0.5,0.9,91.36,6.276,3,8
1223,0.05,0.1,0.2,91.37,0.007,1,2
1194,0.05,0.25,0.2,91.37,0.267,2,2
1270,0.05,0.05,0.6,91.38,9.635,1,11
1236,0.05,0.3,0.7,91.39,9.014,1,11
1211,0.05,0.45,0.65,91.39,9.498,2,11
1232,0.05,0.25,0.45,91.4,7.064,1,9
1227,0.05,0.1,0.2,91.41,1.893,1,3
1249,0.05,0.2,1,91.41,9.962,1,11
1195,0.05,0.45,1,91.42,7.144,2,9
1223,0.05,0.25,0.4,91.42,8.463,1,10
1234,0.05,0.3,0.4,91.43,9.663,1,11
1200,0.05,0.35,0.35,91.44,8.406,1,10
1222,0.05,0.35,0.8,91.49,6.815,1,8
1196,0.05,0.55,0.4,91.51,5.257,1.5,7
1260,0.05,0.15,0.9,91.52,9.558,1,11
1213,0.05,0.2,0.2,91.59,1.878,2,3
1270,0.05,0.05,0.8,91.6,9.33,1,11
1214,0.05,0.45,0.6,91.61,7.628,1,9
1249,0.05,0.2,0.75,91.61,8.635,1,10
1227,0.05,0.35,0.55,91.61,9.949,1,11
1184,0.05,0.5,0.65,91.62,4.235,2,6
1263,0.05,0.1,0.85,91.63,9.358,0,11
1246,0.05,0.15,0.9,91.63,9.844,1,11
1224,0.05,0.1,0.15,91.64,0.08,1,2
1218,0.05,0.35,0.3,91.66,7.826,1.5,9
1252,0.05,0.15,0.85,91.67,8.037,1,10
1190,0.05,0.4,0.2,91.69,1.15,1,3
1213,0.05,0.3,0.6,91.69,9.65,1,11
1248,0.05,0.3,0.4,91.69,9.967,1,11
1251,0.05,0.1,0.35,91.7,8.256,1,10
1240,0.05,0.2,0.8,91.7,8.481,1,10
1250,0.05,0.25,0.35,91.72,7.375,1,9
1248,0.05,0.2,1,91.72,8.598,2,10
1239,0.05,0.35,0.3,91.73,1.489,2,3
1208,0.05,0.45,0.7,91.75,7.37,2,9
1243,0.05,0.15,0.3,91.76,3.485,1,5
1188,0.05,0.5,0.55,91.77,7.237,2,9
1192,0.05,0.45,1,91.78,6.106,2,8
1172,0.05,0.5,0.8,91.79,1.401,2,3
1221,0.05,0.35,0.5,91.79,7.109,1,9
1268,0.05,0.2,0.8,91.8,7.318,1,9
1266,0.05,0.1,0.75,91.8,9.278,1,11
1280,0.05,0.1,0.95,91.81,9.785,1,11
1271,0.05,0.15,0.85,91.82,9.539,1,11
1238,0.05,0.35,0.9,91.83,7.485,1,9
1275,0.05,0.1,0.65,91.83,8.148,1,10
1265,0.05,0.05,1,91.83,9.308,1,11
1245,0.05,0.3,0.95,91.84,7.021,1,9
1236,0.05,0.25,0.5,91.84,7.201,1,9
1263,0.05,0.15,0.55,91.84,9.861,1,11
1240,0.05,0.3,0.35,91.86,6.316,2,8
1265,0.05,0.15,0.6,91.86,9.915,1,11
1296,0.05,0.05,1,91.87,8.248,1,10
1251,0.05,0.1,0.35,91.87,8.452,1,10
1269,0.05,0.1,0.9,91.87,9.359,1,11
1256,0.05,0.05,0.25,91.88,3.545,1,5
1211,0.05,0.4,0.35,91.9,9.928,2,11
1269,0.05,0.15,0.6,91.91,9.359,1,11
1193,0.05,0.45,0.3,91.92,1.893,2,3
1234,0.05,0.25,0.35,91.93,9.689,1,11
1276,0.05,0.1,1,91.93,9.887,1,11
1191,0.05,0.45,0.55,91.93,9.948,2,11
1224,0.05,0.4,0.4,91.95,7.058,2,9
1243,0.05,0.15,0.3,91.95,7.189,1,9
