ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
1991,0.05,0.45,0.5,151.92,6.191,2,8
2012,0.05,0.25,0.5,149.31,6.493,2,8
2013,0.05,0.4,0.5,153.09,6.034,2,8
2016,0.05,0.45,0.5,154.92,6.699,2,8
2022,0.05,0.4,0.5,154.62,6.465,2,8
2026,0.05,0.35,0.5,151.83,6.206,2,8
2040,0.05,0.45,0.5,159.11,6.238,2,8
2043,0.05,0.45,0.5,154.67,6.899,2,8
2048,0.05,0.35,0.5,153.8,6.433,2,8
2065,0.05,0.45,0.5,159.05,6.645,2,8
2088,0.05,0.45,0.5,161.39,6.985,2,8
2089,0.05,0.4,0.5,156.79,6.109,2,8
2089,0.05,0.45,0.5,159.37,6.303,2,8
2135,0.05,0.5,0.5,163.79,6.654,2,8
2136,0.05,0.3,0.5,159.9,6.691,2,8
2140,0.05,0.4,0.5,161.52,6.18,2,8
2149,0.05,0.3,0.5,158.28,6.835,2,8
2169,0.05,0.4,0.5,162.78,6.56,2,8
2170,0.05,0.4,0.5,163.37,6.71,2,8
2178,0.05,0.45,0.5,165.13,6.984,2,8
2184,0.05,0.45,0.5,166.86,6.161,2,8
2201,0.05,0.4,0.5,166.46,6.867,2,8
2212,0.05,0.45,0.5,170.62,6.824,2,8
2213,0.05,0.3,0.5,164.87,6.467,2,8
2224,0.05,0.3,0.5,166.95,6.63,2,8
2227,0.05,0.3,0.5,166.55,6.4,2,8
2228,0.05,0.25,0.5,165.26,6.157,2,8
2246,0.05,0.4,0.5,169.56,6.215,2,8
2249,0.05,0.45,0.5,171.92,6.667,2,8
2270,0.05,0.3,0.5,168.6,6.792,2,8
2281,0.05,0.4,0.5,172.27,6.268,2,8
2282,0.05,0.5,0.5,175.51,6.712,2,8
2284,0.05,0.4,0.5,171.64,6.939,2,8
2297,0.05,0.35,0.5,170.94,6.679,2,8
2316,0.05,0.4,0.5,176.31,6.809,2,8
2321,0.05,0.25,0.5,171.53,6.527,2,8
2348,0.05,0.4,0.5,178.06,6.244,2,8
2360,0.05,0.45,0.5,183.36,6.592,2,8
2369,0.05,0.5,0.5,182.88,6.209,2,8
2388,0.05,0.4,0.5,180.71,6.405,2,8
2408,0.05,0.35,0.5,181.16,6.307,2,8
2422,0.05,0.3,0.5,181.42,6.215,2,8
2453,0.05,0.35,0.5,183.41,6.408,2,8
2453,0.05,0.4,0.5,187.19,6.799,2,8
2474,0.05,0.45,0.5,189.47,6.751,2,8
2515,0.05,0.4,0.5,191.49,6.437,2,8
2518,0.05,0.4,0.5,190.84,6.76,2,8
2525,0.05,0.35,0.5,189.35,6.728,2,8
2544,0.05,0.35,0.5,189.55,6.31,2,8
2546,0.05,0.45,0.5,194.68,6.091,2,8
2571,0.05,0.5,0.5,198.8,6.223,2,8
2581,0.05,0.35,0.5,191.45,6.468,2,8
2584,0.05,0.4,0.5,196.21,6.53,2,8
2588,0.05,0.5,0.5,198.14,6.926,2,8
2591,0.05,0.5,0.5,200.53,6.098,2,8
2603,0.05,0.45,0.5,198.57,6.283,2,8
2605,0.05,0.25,0.5,193.72,6.457,2,8
2633,0.05,0.5,0.5,203.42,6.432,2,8
2645,0.05,0.35,0.5,196.96,6.561,2,8
2651,0.05,0.35,0.5,197.84,6.805,2,8
2706,0.05,0.4,0.5,205.47,6.171,2,8
2725,0.05,0.4,0.5,207.18,6.98,2,8
2755,0.05,0.4,0.5,208.85,6.205,2,8
2761,0.05,0.45,0.5,210.66,6.399,2,8
2820,0.05,0.4,0.5,212.45,6.49,2,8
2841,0.05,0.4,0.5,214.92,6.751,2,8
2863,0.05,0.4,0.5,218.01,6.771,2,8
2898,0.05,0.4,0.5,219.19,6.62,2,8
2940,0.05,0.4,0.5,223.4,6.352,2,8
2943,0.05,0.5,0.5,225.84,6.349,2,8
2949,0.05,0.4,0.5,223.29,6.374,2,8
2951,0.05,0.35,0.5,223.69,6.733,2,8
2987,0.05,0.3,0.5,222.49,6.046,2,8
3005,0.05,0.35,0.5,228.11,6.95,2,8
3009,0.05,0.5,0.5,231.74,6.696,2,8
3040,0.05,0.4,0.5,230.69,6.868,2,8
3117,0.05,0.35,0.5,232.72,6.305,2,8
3136,0.05,0.35,0.5,233.89,6.256,2,8
3137,0.05,0.35,0.5,234.9,6.257,2,8
3191,0.05,0.35,0.5,239.78,6.098,2,8
3328,0.05,0.4,0.5,253.88,6.316,2,8
3407,0.05,0.4,0.5,259.15,6.52,2,8
3422,0.05,0.45,0.5,264.58,6.332,2,8
3467,0.05,0.45,0.5,266.61,6.577,2,8
3498,0.05,0.2,0.5,258.54,6.018,2,8
3517,0.05,0.35,0.5,261.76,6.723,2,8
3536,0.05,0.4,0.5,266.83,6.771,2,8
3547,0.05,0.4,0.5,269.01,6.912,2,8
3551,0.05,0.4,0.5,268.56,6.576,2,8
3578,0.05,0.2,0.5,261.83,6.972,2,8
3596,0.05,0.5,0.5,278.61,6.768,2,8
3619,0.05,0.4,0.5,272.49,6.618,2,8
3639,0.05,0.4,0.5,278.91,6.64,2,8
3660,0.05,0.4,0.5,275.24,6.754,2,8
3723,0.05,0.35,0.5,280.93,6.357,2,8
3734,0.05,0.45,0.5,287.25,6.831,2,8
3760,0.05,0.4,0.5,285.12,6.478,2,8
3813,0.05,0.45,0.5,295.06,6.004,2,8
3828,0.05,0.4,0.5,290.97,6.779,2,8
3877,0.05,0.4,0.5,293.34,6.723,2,8
3901,0.05,0.5,0.5,300.99,6.656,2,8
4196,0.05,0.4,0.5,320.13,6.957,2,8
4250,0.05,0.4,0.5,319.79,6.714,2,8
4263,0.05,0.45,0.5,326.06,6.551,2,8
4328,0.05,0.4,0.5,329.23,6.342,2,8
4517,0.05,0.45,0.5,347.9,6.898,2,8
4872,0.05,0.3,0.5,364.16,6.597,2,8
5163,0.05,0.4,0.5,393.4,6.639,2,8
5551,0.05,0.35,0.5,417.62,6.57,2,8
5907,0.05,0.5,0.5,459.44,6.934,2,8
5924,0.05,0.4,0.5,450.54,6.947,2,8
5987,0.05,0.35,0.5,450.82,6.823,2,8
6597,0.05,0.35,0.5,496.91,6.522,2,8
6958,0.05,0.35,0.5,521.26,6.755,2,8
8867,0.05,0.2,0.5,654.31,6.53,2,8
1002,0.05,0.45,0.5,76.02,5.435,2,7
1015,0.05,0.5,0.5,76.42,5.967,2,7
1017,0.05,0.35,0.5,75.97,5.063,2,7
1047,0.05,0.45,0.5,79.91,5.138,2,7
1048,0.05,0.5,0.5,80.23,5.867,2,7
1053,0.05,0.4,0.5,81.07,5.419,2,7
1060,0.05,0.55,0.5,80.34,5.505,2,7
1060,0.05,0.5,0.5,83.26,5.523,2,7
1062,0.05,0.5,0.5,81.02,5.305,2,7
1062,0.05,0.45,0.5,82.81,5.541,2,7
1071,0.05,0.45,0.5,81.86,5.383,2,7
1085,0.05,0.4,0.5,83.11,5.606,2,7
1104,0.05,0.4,0.5,82.57,5.452,2,7
1135,0.05,0.4,0.5,84.45,5.31,2,7
1138,0.05,0.45,0.5,85.44,5.38,2,7
1149,0.05,0.25,0.5,84.05,5.378,2,7
1151,0.05,0.4,0.5,87.52,5.465,2,7
1155,0.05,0.55,0.5,90.39,5.413,2,7
1158,0.05,0.5,0.5,88.93,5.421,2,7
1177,0.05,0.45,0.5,90.61,5.061,2,7
1179,0.05,0.45,0.5,90.29,5.611,2,7
1184,0.05,0.4,0.5,90.3,5.19,2,7
1186,0.05,0.45,0.5,90.65,5.954,2,7
1203,0.05,0.45,0.5,91.5,5.256,2,7
1207,0.05,0.5,0.5,91.83,5.52,2,7
1216,0.05,0.5,0.5,94.17,5.292,2,7
1257,0.05,0.4,0.5,95.81,5.41,2,7
1259,0.05,0.4,0.5,95.53,5.113,2,7
1266,0.05,0.4,0.5,96.88,5.852,2,7
1272,0.05,0.4,0.5,97.11,5.087,2,7
1285,0.05,0.5,0.5,99.47,5.166,2,7
1289,0.05,0.4,0.5,99.26,5.611,2,7
1297,0.05,0.4,0.5,97.61,5.81,2,7
1308,0.05,0.45,0.5,99.62,5.183,2,7
1329,0.05,0.4,0.5,101.88,5.899,2,7
1347,0.05,0.5,0.5,103.43,5.088,2,7
1365,0.05,0.5,0.5,104.53,5.025,2,7
1374,0.05,0.5,0.5,106.49,5.179,2,7
1385,0.05,0.5,0.5,106.13,5.163,2,7
1390,0.05,0.4,0.5,106.73,5.777,2,7
1401,0.05,0.45,0.5,105.59,5.498,2,7
1406,0.05,0.3,0.5,105.06,5.62,2,7
1415,0.05,0.5,0.5,109.31,5.595,2,7
1422,0.05,0.5,0.5,110.03,5.701,2,7
1430,0.05,0.15,0.5,103.63,5.78,2,7
1431,0.05,0.3,0.5,106.85,5.948,2,7
1463,0.05,0.4,0.5,110.79,5.601,2,7
1477,0.05,0.5,0.5,113.38,5.151,2,7
1489,0.05,0.35,0.5,111.4,5.971,2,7
1502,0.05,0.4,0.5,113.66,5.958,2,7
1509,0.05,0.3,0.5,111.7,5.041,2,7
1534,0.05,0.4,0.5,116.01,5.142,2,7
1558,0.05,0.35,0.5,116.97,5.364,2,7
1574,0.05,0.45,0.5,120.44,5.566,2,7
1590,0.05,0.4,0.5,122.92,5.95,2,7
1592,0.05,0.45,0.5,121.03,5.189,2,7
1592,0.05,0.45,0.5,121.24,5.668,2,7
1593,0.05,0.5,0.5,123.59,5.416,2,7
1597,0.05,0.45,0.5,120.95,5.987,2,7
1598,0.05,0.35,0.5,120,5.181,2,7
1621,0.05,0.45,0.5,125.67,5.844,2,7
1628,0.05,0.45,0.5,125.61,5.504,2,7
1645,0.05,0.4,0.5,125.18,5.849,2,7
1659,0.05,0.4,0.5,127.29,5.233,2,7
1673,0.05,0.5,0.5,130.98,5.404,2,7
1675,0.05,0.5,0.5,127.32,5.826,2,7
1677,0.05,0.45,0.5,128.37,5.092,2,7
1685,0.05,0.35,0.5,126.14,5.361,2,7
1702,0.05,0.4,0.5,128.38,5.242,2,7
1705,0.05,0.5,0.5,132.86,5.965,2,7
1714,0.05,0.5,0.5,132.17,5.804,2,7
1727,0.05,0.45,0.5,130.25,5.948,2,7
1744,0.05,0.45,0.5,133.61,5.862,2,7
1776,0.05,0.5,0.5,136.04,5.083,2,7
1809,0.05,0.5,0.5,143.04,5.668,2,7
1823,0.05,0.4,0.5,138.45,5.817,2,7
1829,0.05,0.5,0.5,142.25,5.575,2,7
1831,0.05,0.5,0.5,141.84,5.574,2,7
1853,0.05,0.5,0.5,144.58,5.637,2,7
1879,0.05,0.5,0.5,145.26,5.892,2,7
1894,0.05,0.3,0.5,141.38,5.686,2,7
1901,0.05,0.4,0.5,143.71,6,2,7
1901,0.05,0.45,0.5,147.35,5.679,2,7
1919,0.05,0.4,0.5,144.6,5.954,2,7
1937,0.05,0.4,0.5,146.95,5.772,2,7
1955,0.05,0.45,0.5,148.79,5.735,2,7
1961,0.05,0.45,0.5,149.32,5.717,2,7
1974,0.05,0.45,0.5,151.05,5.333,2,7
1983,0.05,0.35,0.5,149.08,5.265,2,7
1997,0.05,0.4,0.5,153.69,5.022,2,7
1997,0.05,0.5,0.5,155.71,5.322,2,7
2001,0.05,0.4,0.5,150.38,5.976,2,7
2031,0.05,0.2,0.5,147.57,5.171,2,7
2041,0.05,0.35,0.5,153.73,5.783,2,7
2042,0.05,0.4,0.5,155.56,5.608,2,7
2051,0.05,0.5,0.5,160.12,5.513,2,7
2052,0.05,0.3,0.5,152.86,5.764,2,7
2063,0.05,0.4,0.5,154.44,5.484,2,7
2093,0.05,0.35,0.5,158.41,5.913,2,7
2114,0.05,0.3,0.5,157.97,5.353,2,7
2114,0.05,0.4,0.5,159.17,5.982,2,7
2136,0.05,0.4,0.5,160.92,5.507,2,7
2158,0.05,0.4,0.5,164.55,5.797,2,7
2169,0.05,0.4,0.5,164.02,5.793,2,7
2205,0.05,0.45,0.5,168.97,5.181,2,7
2209,0.05,0.4,0.5,167.99,5.593,2,7
2211,0.05,0.5,0.5,173.22,5.526,2,7
2260,0.05,0.35,0.5,169.66,5.951,2,7
2261,0.05,0.45,0.5,173.5,5.133,2,7
2321,0.05,0.45,0.5,179.07,5.873,2,7
2323,0.05,0.4,0.5,176.3,5.024,2,7
2323,0.05,0.45,0.5,177.79,5.57,2,7
2336,0.05,0.45,0.5,178.81,5.232,2,7
2341,0.05,0.5,0.5,178.53,5.113,2,7
2389,0.05,0.4,0.5,182.78,5.082,2,7
2396,0.05,0.5,0.5,187.37,5.292,2,7
2440,0.05,0.45,0.5,185.4,5.186,2,7
2447,0.05,0.5,0.5,188.51,5.908,2,7
2457,0.05,0.5,0.5,191.86,5.889,2,7
2466,0.05,0.5,0.5,192.78,5.646,2,7
2482,0.05,0.45,0.5,190.6,5.978,2,7
2489,0.05,0.45,0.5,191.82,5.07,2,7
2501,0.05,0.35,0.5,189.88,5.734,2,7
2503,0.05,0.45,0.5,193.04,5.636,2,7
2554,0.05,0.45,0.5,195.48,5.284,2,7
2606,0.05,0.4,0.5,196.91,5.612,2,7
2622,0.05,0.5,0.5,205.57,5.143,2,7
2693,0.05,0.25,0.5,199.16,5.699,2,7
2728,0.05,0.45,0.5,210.49,5.755,2,7
2769,0.05,0.4,0.5,208.56,5.336,2,7
2836,0.05,0.35,0.5,211.82,5.51,2,7
2842,0.05,0.5,0.5,223.03,5.527,2,7
2849,0.05,0.45,0.5,220.51,5.442,2,7
2869,0.05,0.45,0.5,218.68,5.524,2,7
2871,0.05,0.45,0.5,218.75,5.062,2,7
3003,0.05,0.45,0.5,231.91,5.934,2,7
3008,0.05,0.4,0.5,228.4,5.12,2,7
3068,0.05,0.5,0.5,237.83,5.653,2,7
3094,0.05,0.45,0.5,238,5.707,2,7
3168,0.05,0.5,0.5,246.52,5.02,2,7
3200,0.05,0.4,0.5,242.34,5.128,2,7
3286,0.05,0.45,0.5,253.16,5.175,2,7
3304,0.05,0.3,0.5,247.85,5.228,2,7
3305,0.05,0.25,0.5,243.54,5.909,2,7
3343,0.05,0.45,0.5,256.17,5.534,2,7
3374,0.05,0.45,0.5,259.66,5.665,2,7
3413,0.05,0.5,0.5,263.05,5.847,2,7
3478,0.05,0.45,0.5,268.47,5.966,2,7
3513,0.05,0.45,0.5,271.2,5.69,2,7
3575,0.05,0.45,0.5,270.89,5.194,2,7
3581,0.05,0.45,0.5,275.25,5.69,2,7
3601,0.05,0.4,0.5,276.39,5.212,2,7
3747,0.05,0.45,0.5,286.86,5.933,2,7
3857,0.05,0.45,0.5,296.72,5.125,2,7
4106,0.05,0.4,0.5,310.7,5.962,2,7
4311,0.05,0.3,0.5,320.04,5.072,2,7
4811,0.05,0.4,0.5,366.14,5.788,2,7
5154,0.05,0.4,0.5,389.71,5.165,2,7
5256,0.05,0.3,0.5,393.05,5.885,2,7
5381,0.05,0.5,0.5,417.25,5.555,2,7
5599,0.05,0.45,0.5,431.25,5.198,2,7
6344,0.05,0.45,0.5,486.59,5.782,2,7
6588,0.05,0.45,0.5,506.41,5.456,2,7
1019,0.05,0.5,0.5,78.74,4.119,2,6
1027,0.05,0.5,0.5,79.88,4.244,2,6
1040,0.05,0.5,0.5,81.1,4.45,2,6
1043,0.05,0.5,0.5,80.11,4.235,2,6
1046,0.05,0.45,0.5,81.88,4.102,2,6
1047,0.05,0.45,0.5,80.41,4.477,2,6
1056,0.05,0.5,0.5,82.36,4.235,2,6
1079,0.05,0.5,0.5,83.87,4.16,2,6
1080,0.05,0.45,0.5,84.33,4.401,2,6
1086,0.05,0.5,0.5,85.79,4.432,2,6
1096,0.05,0.55,0.5,85.8,4.567,2,6
1100,0.05,0.5,0.5,86.19,4.325,2,6
1105,0.05,0.5,0.5,84.68,4.369,2,6
1165,0.05,0.5,0.5,92.09,4.726,2,6
1166,0.05,0.45,0.5,88.51,4.845,2,6
1191,0.05,0.45,0.5,91.13,4.127,2,6
1222,0.05,0.45,0.5,92.61,4.451,2,6
1225,0.05,0.4,0.5,93.88,4.136,2,6
1233,0.05,0.45,0.5,94.14,4.208,2,6
1239,0.05,0.5,0.5,94.32,4.946,2,6
1240,0.05,0.5,0.5,96.78,4.386,2,6
1241,0.05,0.5,0.5,96.03,4.346,2,6
1250,0.05,0.4,0.5,94.39,4.616,2,6
1259,0.05,0.3,0.5,92.34,4.286,2,6
1274,0.05,0.35,0.5,94.73,4.488,2,6
1303,0.05,0.35,0.5,98.89,4.93,2,6
1304,0.05,0.45,0.5,99.42,4.431,2,6
1311,0.05,0.45,0.5,100.36,4.861,2,6
1329,0.05,0.45,0.5,101.49,4.868,2,6
1357,0.05,0.5,0.5,106.04,4.317,2,6
1372,0.05,0.45,0.5,104.66,4.616,2,6
1373,0.05,0.45,0.5,103.69,4.508,2,6
1387,0.05,0.5,0.5,108.01,4.364,2,6
1415,0.05,0.3,0.5,104.65,4.892,2,6
1453,0.05,0.5,0.5,114.07,4.422,2,6
1463,0.05,0.45,0.5,113.26,4.333,2,6
1482,0.05,0.45,0.5,113.62,4.417,2,6
1482,0.05,0.5,0.5,114.61,4.499,2,6
1484,0.05,0.45,0.5,113.71,4.326,2,6
1507,0.05,0.45,0.5,115.17,4.808,2,6
1507,0.05,0.5,0.5,115.63,4.133,2,6
1525,0.05,0.55,0.5,118.75,4.027,2,6
1527,0.05,0.45,0.5,118.78,4.52,2,6
1528,0.05,0.5,0.5,118.24,4.886,2,6
1531,0.05,0.5,0.5,117.43,4.406,2,6
1533,0.05,0.4,0.5,116.39,4.885,2,6
1533,0.05,0.45,0.5,116.52,4.252,2,6
1545,0.05,0.5,0.5,119.23,4.403,2,6
1566,0.05,0.45,0.5,118.52,4.043,2,6
1596,0.05,0.4,0.5,120.29,4.558,2,6
1631,0.05,0.4,0.5,125.06,4.683,2,6
1655,0.05,0.45,0.5,127.1,4.153,2,6
1729,0.05,0.5,0.5,134.5,4.76,2,6
1746,0.05,0.45,0.5,133.77,4.104,2,6
1747,0.05,0.4,0.5,130.96,4.603,2,6
1776,0.05,0.4,0.5,132.12,4.489,2,6
1791,0.05,0.45,0.5,137.34,4.958,2,6
1796,0.05,0.35,0.5,135.95,4.179,2,6
1855,0.05,0.4,0.5,140.61,4.47,2,6
1875,0.05,0.4,0.5,143.92,4.895,2,6
1933,0.05,0.45,0.5,149.79,4.01,2,6
1945,0.05,0.5,0.5,150.26,4.978,2,6
1952,0.05,0.4,0.5,147.86,4.633,2,6
1959,0.05,0.5,0.5,152.21,4.48,2,6
1979,0.05,0.35,0.5,150.07,4.692,2,6
2024,0.05,0.5,0.5,156.02,4.175,2,6
2070,0.05,0.45,0.5,158.23,4.377,2,6
2097,0.05,0.5,0.5,163.37,4.338,2,6
2127,0.05,0.45,0.5,163.08,4.591,2,6
2172,0.05,0.5,0.5,168.51,4.625,2,6
2267,0.05,0.5,0.5,175.56,4.023,2,6
2298,0.05,0.5,0.5,178.01,4.346,2,6
2335,0.05,0.45,0.5,179.06,4.499,2,6
2342,0.05,0.4,0.5,178.58,4.45,2,6
2348,0.05,0.5,0.5,183.46,4.105,2,6
2352,0.05,0.5,0.5,181.63,4.137,2,6
2356,0.05,0.5,0.5,181.34,4.407,2,6
2374,0.05,0.45,0.5,182.01,4.388,2,6
2378,0.05,0.4,0.5,181.47,4.014,2,6
2395,0.05,0.4,0.5,180.69,4.942,2,6
2448,0.05,0.45,0.5,187.88,4.977,2,6
2483,0.05,0.5,0.5,192.57,4.362,2,6
2520,0.05,0.4,0.5,189.23,4.406,2,6
2604,0.05,0.4,0.5,196.76,4.091,2,6
2659,0.05,0.2,0.5,197.14,4.845,2,6
2738,0.05,0.45,0.5,207.99,4.362,2,6
2760,0.05,0.3,0.5,205.76,4.876,2,6
2779,0.05,0.45,0.5,213.06,4.441,2,6
2816,0.05,0.45,0.5,215.07,4.074,2,6
2843,0.05,0.4,0.5,216.74,4.709,2,6
2865,0.05,0.4,0.5,215.45,4.278,2,6
2883,0.05,0.5,0.5,222.78,4.028,2,6
2910,0.05,0.4,0.5,219.75,4.276,2,6
2972,0.05,0.4,0.5,223.15,4.441,2,6
3016,0.05,0.5,0.5,233.82,4.619,2,6
3017,0.05,0.45,0.5,232.28,4.848,2,6
3024,0.05,0.35,0.5,228.82,4.209,2,6
3146,0.05,0.45,0.5,241.06,4.376,2,6
3275,0.05,0.4,0.5,248,4.151,2,6
3486,0.05,0.4,0.5,265.49,4.065,2,6
3599,0.05,0.5,0.5,278.32,4.256,2,6
3684,0.05,0.35,0.5,277.03,4.643,2,6
3890,0.05,0.35,0.5,294.36,4.204,2,6
4128,0.05,0.5,0.5,321.09,4.745,2,6
4164,0.05,0.45,0.5,319.62,4.352,2,6
4204,0.05,0.45,0.5,323.5,4.406,2,6
4212,0.05,0.4,0.5,319.84,4.591,2,6
4342,0.05,0.45,0.5,335.71,4.87,2,6
4824,0.05,0.5,0.5,378.04,4.864,2,6
6517,0.05,0.4,0.5,498.53,4.349,2,6
1001,0.05,0.5,0.5,76.29,3.946,2,5
1028,0.05,0.5,0.5,79.16,3.448,2,5
1066,0.05,0.4,0.5,80.72,3.123,2,5
1072,0.05,0.5,0.5,83.07,3.953,2,5
1080,0.05,0.5,0.5,82.35,3.608,2,5
1089,0.05,0.4,0.5,81.24,3.11,2,5
1121,0.05,0.45,0.5,86.65,3.451,2,5
1131,0.05,0.45,0.5,86.48,3.011,2,5
1187,0.05,0.5,0.5,92.88,3.924,2,5
1193,0.05,0.5,0.5,91.52,3.485,2,5
1204,0.05,0.25,0.5,88.98,3.606,2,5
1230,0.05,0.5,0.5,94.6,3.321,2,5
1244,0.05,0.5,0.5,94.7,3.635,2,5
1253,0.05,0.5,0.5,95.83,3.815,2,5
1261,0.05,0.45,0.5,96.91,3.653,2,5
1283,0.05,0.45,0.5,99.1,3.658,2,5
1285,0.05,0.5,0.5,99.61,3.67,2,5
1296,0.05,0.5,0.5,100.75,3.615,2,5
1308,0.05,0.45,0.5,100.63,3.507,2,5
1314,0.05,0.3,0.5,97.14,3.468,2,5
1315,0.05,0.35,0.5,98.53,3.334,2,5
1331,0.05,0.45,0.5,101.26,3.811,2,5
1334,0.05,0.45,0.5,102.69,3.92,2,5
1335,0.05,0.5,0.5,103.81,3.962,2,5
1412,0.05,0.4,0.5,104.16,3.366,2,5
1412,0.05,0.5,0.5,109.97,3.748,2,5
1479,0.05,0.45,0.5,112.07,3.129,2,5
1480,0.05,0.4,0.5,113.64,3.544,2,5
1483,0.05,0.45,0.5,114,3.282,2,5
1487,0.05,0.5,0.5,114.75,3.473,2,5
1494,0.05,0.5,0.5,116.81,3.74,2,5
1511,0.05,0.5,0.5,117.69,3.062,2,5
1535,0.05,0.35,0.5,113.31,3.35,2,5
1572,0.05,0.45,0.5,120.68,3.031,2,5
1582,0.05,0.4,0.5,118.74,3.949,2,5
1597,0.05,0.5,0.5,122.13,3.821,2,5
1614,0.05,0.5,0.5,126.11,3.284,2,5
1616,0.05,0.45,0.5,122.2,3.302,2,5
1637,0.05,0.5,0.5,128.14,3.701,2,5
1650,0.05,0.45,0.5,124.93,3.768,2,5
1688,0.05,0.5,0.5,131.4,3.722,2,5
1696,0.05,0.4,0.5,127.83,3.876,2,5
1703,0.05,0.45,0.5,128.78,3.406,2,5
1707,0.05,0.5,0.5,132.66,3.574,2,5
1723,0.05,0.5,0.5,134.57,3.324,2,5
1771,0.05,0.5,0.5,136.74,3.674,2,5
1814,0.05,0.5,0.5,139.04,3.91,2,5
1834,0.05,0.35,0.5,139.47,3.788,2,5
1879,0.05,0.45,0.5,144.12,3.552,2,5
1885,0.05,0.4,0.5,142.42,3.884,2,5
1890,0.05,0.3,0.5,139.34,3.88,2,5
1892,0.05,0.4,0.5,143.68,3.368,2,5
1909,0.05,0.5,0.5,149.09,3.555,2,5
1973,0.05,0.5,0.5,153.02,3.086,2,5
1974,0.05,0.5,0.5,152.86,3.614,2,5
2027,0.05,0.45,0.5,158.22,3.037,2,5
2031,0.05,0.45,0.5,156.35,3.681,2,5
2084,0.05,0.4,0.5,158.72,3.136,2,5
2118,0.05,0.4,0.5,159.82,3.56,2,5
2126,0.05,0.35,0.5,159.17,3.331,2,5
2139,0.05,0.25,0.5,157.4,3.584,2,5
2145,0.05,0.45,0.5,163.71,3.155,2,5
2339,0.05,0.5,0.5,182.9,3.839,2,5
2430,0.05,0.45,0.5,186.7,3.465,2,5
2441,0.05,0.5,0.5,189.23,3.808,2,5
2623,0.05,0.5,0.5,200.77,3.038,2,5
2685,0.05,0.45,0.5,206.8,3.593,2,5
2769,0.05,0.45,0.5,208.76,3.088,2,5
2928,0.05,0.25,0.5,217.39,3.626,2,5
3073,0.05,0.35,0.5,231.24,3.762,2,5
3079,0.05,0.4,0.5,232.91,3.774,2,5
3468,0.05,0.5,0.5,271,3.633,2,5
3633,0.05,0.5,0.5,282.61,3.266,2,5
3883,0.05,0.45,0.5,296.29,3.067,2,5
1006,0.05,0.45,0.5,78.14,2.043,2,4
1025,0.05,0.55,0.5,78.82,2.95,2,4
1058,0.05,0.5,0.5,80.9,2.825,2,4
1087,0.05,0.5,0.5,84.69,2.035,2,4
1122,0.05,0.5,0.5,84.87,2.596,2,4
1127,0.05,0.4,0.5,84.67,2.037,2,4
1184,0.05,0.5,0.5,91.9,2.532,2,4
1208,0.05,0.4,0.5,90.38,2.974,2,4
1213,0.05,0.45,0.5,94.25,2.381,2,4
1226,0.05,0.45,0.5,93.87,2.928,2,4
1230,0.05,0.5,0.5,93.77,2.539,2,4
1245,0.05,0.5,0.5,97.27,2.936,2,4
1279,0.05,0.5,0.5,97.67,2.896,2,4
1287,0.05,0.5,0.5,97.97,2.929,2,4
1307,0.05,0.5,0.5,101.74,2.611,2,4
1310,0.05,0.45,0.5,99.2,2.732,2,4
1349,0.05,0.5,0.5,103.51,2.83,2,4
1427,0.05,0.45,0.5,108.96,2.384,2,4
1445,0.05,0.5,0.5,111.64,2.102,2,4
1475,0.05,0.5,0.5,113.21,2.915,2,4
1525,0.05,0.45,0.5,116.27,2.363,2,4
1547,0.05,0.45,0.5,119.87,2.49,2,4
1580,0.05,0.4,0.5,119.61,2.197,2,4
1622,0.05,0.5,0.5,124.21,2.947,2,4
1636,0.05,0.45,0.5,125.02,2.909,2,4
1657,0.05,0.45,0.5,128.21,2.625,2,4
1706,0.05,0.45,0.5,128.84,2.819,2,4
1789,0.05,0.45,0.5,137.74,2.049,2,4
1805,0.05,0.5,0.5,137.62,2.202,2,4
1877,0.05,0.45,0.5,143.56,2.273,2,4
1942,0.05,0.5,0.5,149.63,2.946,2,4
1988,0.05,0.5,0.5,154.71,2.668,2,4
2052,0.05,0.5,0.5,158.09,2.352,2,4
2160,0.05,0.5,0.5,169.82,2.822,2,4
2167,0.05,0.4,0.5,164.67,2.263,2,4
2174,0.05,0.5,0.5,166.45,2.462,2,4
2211,0.05,0.45,0.5,170.12,2.688,2,4
2309,0.05,0.5,0.5,176.78,2.382,2,4
2541,0.05,0.45,0.5,195.02,2.133,2,4
2666,0.05,0.4,0.5,201.63,2.632,2,4
2675,0.05,0.5,0.5,206.67,2.695,2,4
2698,0.05,0.4,0.5,203.86,2.556,2,4
2864,0.05,0.4,0.5,218.36,2.682,2,4
2881,0.05,0.45,0.5,218.44,2.67,2,4
2898,0.05,0.5,0.5,224.71,2.98,2,4
2991,0.05,0.35,0.5,224.53,2.638,2,4
3130,0.05,0.5,0.5,243.04,2.568,2,4
3140,0.05,0.45,0.5,241.73,2.755,2,4
5224,0.05,0.4,0.5,397.32,2.852,2,4
5242,0.05,0.45,0.5,398.9,2.999,2,4
1018,0.05,0.5,0.5,78.9,1.66,2,3
1021,0.05,0.55,0.5,79.37,1.131,2,3
1032,0.05,0.5,0.5,80.17,1.681,2,3
1042,0.05,0.55,0.5,78.39,1.321,2,3
1072,0.05,0.45,0.5,83.01,1.834,2,3
